"long_acc","lat_acc","SWP_deg","R","G","points","V_kmph","Pedal_acc","Pedal_brk","D_m_ori","Time","points_cal"
0.00374755044985791,-3.54927700831575e-05,3.34080304869355,0,0,0,0.376954101435239,0.15,0.354,0.0343265179223302,0.5,0
0.00194466165505022,4.35331525485853e-05,4.17600381086694,0,0,0,0.0886054944242407,0.135,0.354,0.0609227267356452,1,0
-0.00131400271312742,-3.6032418400287e-06,4.17600381086694,0,0,0,0.0210714374795093,0.18,0.2832,0.0664512226987246,1.5,0
-0.000279534901703497,9.9093600552166e-07,4.17600381086694,0,0,0,0.00933122039780123,1.2125,0.354,0.0682759217130812,2,0
-0.000474337539668523,-6.04165750665934e-07,4.17600381086694,0,0,0,0.00769943220738875,1.78474576271186,0.354,0.0694278599984732,2.5,0
-0.000386828092519029,-9.21514110548711e-07,4.17600381086694,0,0,0,0.00693813348089569,1.095,0.354,0.0704331549799619,3,0
-0.000353518640341078,-8.97399304982845e-07,4.17600381086694,0,0,0,0.0062627963093458,1.365,0.354,0.0713482857866292,3.5,0
-0.000319256437503748,-8.96284949254942e-07,4.17600381086694,0,0,0,0.00566248255209628,0.645,0.354,0.0721750598430736,4,0
-0.000287611587051671,-8.13479841642138e-07,4.17600381086694,0,0,0,0.00511891735672119,0.675,0.354,0.0729224734063854,4.5,0
-0.000259942609454205,-7.43571826280865e-07,4.17600381086694,0,0,0,0.00462875841537909,0.6,0.354,0.0735982560270098,5,0
-0.000234675011081685,-6.73337906528488e-07,4.17600381086694,0,0,0,0.0041860398041502,0.555,0.354,0.0742093584061757,5.5,0
-0.000212021047837843,-6.09270996560725e-07,4.17600381086694,0,0,0,0.0037861608121061,0.525,0.354,0.0747620509935396,6,0
-0.000191570961928925,-5.51156856738895e-07,4.17600381086694,0,0,0,0.00342488328991157,0.6,0.354,0.0752619759537308,6.5,0
-0.000173135262455675,-4.93701116241118e-07,4.17738841944728,0,0,0,0.00309840321179407,0.6,0.354,0.0757142219306111,7,0
-0.000156502910365303,-4.54201909087185e-07,4.17766534116335,0,0,0,0.00280331316959166,1.275,0.354,0.0761233770421874,7.5,0
-0.0001414927297053,-4.09322103467554e-07,4.17757303392466,0,0,0,0.00253654583548302,1.17,0.354,0.0764935806758233,8,0
-0.000127943727902028,3.56634871639407e-08,4.32212695233838,0,0,0,0.00229534345718377,1.995,0.354,0.0768285684885656,8.5,0
-0.000115700825252444,-3.61540462664816e-06,1.94344778852832,0,0,0,0.00207722667823976,4.02,0.354,0.0771317130587702,9,0
0.0492239508428411,-0.000552790820635257,-10.8009321875875,0,0,0,0.0291525634374152,4.065,0.354,0.0781793813656669,9.5,0
0.0166960796056099,0.000230724309244476,-10.3776087737103,0,0,0,0.124751897683876,4.23,0.354,0.0900962488647443,10,0
-0.00823204079637935,0.000221358752371466,-3.45314143486895,0,0,0,0.112194498619831,3.18,0.354,0.106735803919295,10.5,0
-0.00697557646170497,0.000151042040494831,-0.893446923326769,0,0,0,0.0988557077063754,2.445,0.354,0.121353618364128,11,0
-0.00600653389138427,1.22008761573091e-05,2.37009424982481,0,0,0,0.0872312305133305,2.67,0.354,0.134242125020149,11.5,0
0.316490500046083,0.000311770346692916,1.8022169353209,0,0,0,0.234367907618667,3.165,0.354,0.149975459715202,12,0
1.67164225167645,-0.0277159522805901,-7.06819069043156,0,0,0,2.09436412628461,2.865,0.1416,0.285493524553512,12.5,0
1.54911380117045,-0.0886379407449283,-29.2977476655482,0,0,0,5.64230025853729,3.03,0.354,0.831798906550758,13,0
0.461130489945798,-0.0577935419185129,-33.6705510215651,0,0,0,6.89225488050192,3.21,0.354,1.7241029720948,13.5,0
0.630749499883324,0.0262739007499353,-19.9284168578045,0,0,0,7.88033809640373,4.35,0.354,2.74731286471323,14,0
0.69847216876068,0.00778038378811447,-4.31871133904675,0,0,0,9.10100257971849,4.815,0.354,3.92682244688166,14.5,0
0.711045442328519,-0.00103898933809716,-0.696209457237904,0,0,0,10.3907130473434,5.085,0.354,5.28179422327916,15,0
0.722681467917167,0.0173917816684587,1.39460026129374,0,0,0,11.6712211306024,5.445,0.354,6.81470337113988,15.5,0
0.11771702882891,-0.00270814431889677,0.779262181991137,0,0,0,12.3464477145219,2.235,0.354,8.49727255362573,16,0
0.866950111472577,0.067765336650509,5.20985070763817,0,0,0,13.1766354043266,7.38,0.354,10.2536809471712,16.5,0
1.13635958102434,-0.0381748246311141,1.98415549884733,0,0,0,15.1626709794752,9.12,0.354,12.2192709420523,17,0
0.97284803066927,-0.0956117468406208,-8.19526851459719,0,0,0,17.062738920893,8.985,0.354,14.4619936179478,17.5,0
0.925330316624923,0.0613766698143103,0.843935060835355,0,0,0,18.743210367143,9.60491803278689,0.354,16.9730385243803,18,0
0.319186514440599,0.113782383421921,8.23773000803431,0,0,0,20.0552919291927,5.255,0.354,19.7049779464698,18.5,0
-0.304095087081074,0.0935007030553588,8.05625298070133,0,0,0,19.8043290134987,1.7525,0.354,22.4843375378595,19,0
-0.305083982783483,0.0905067358754128,8.19194541843047,0,0,0,19.2561426025223,0.3,0.354,25.1962535094844,19.5,0
-0.304517116132522,0.0874926152299513,8.30548383428275,0,0,0,18.7084322348113,1.5825,0.354,27.8320380358778,20,0
