"Direction","config","R","G","CL","drv","V_200","V_100","V_PC","V_avg","V_sd","acc_min","loc_start","Remark","loc_max_speed","loc_min_speed","loc_max_speed_1","loc_min_speed_1","Reduction_zone","V_max","V_min","Speed_difference","V_max_tangent","V_min_curve","V_centre","MSR","V_delta","pedal_acc_max","pedal_acc_mean","pedal_acc_min","pedal_acc_sd","pedal_brk_max","pedal_brk_mean","pedal_brk_min","pedal_brk_sd","V_delta_200"
"BtoA",26,50,0,81,"drv22",83.7742206156542,87.948011039835,71.2769212795719,71.2800887979371,10.4450276261802,-4.23931697562291,936.85608371198,"worked_2",1072.1933490917,1142.60623289566,135.33726537972,205.75014918368,70.4128838039601,88.0338996718057,66.7895100711073,21.2443896006984,88.6542115003853,60.647550258432,62.4139440371622,28.0066612419533,25.5340670026728,30.975,13.8282634032634,0.15,9.84049161315542,90.624,7.39958333333333,0,20.0949027393189,21.360276578492
"BtoA",1,75,4,126,"drv23",82.7277997177158,81.6172456227236,79.0726759836971,75.881020327581,4.57381543435713,-0.429637013166667,27503.9668652664,"worked_1",27627.810645214,27807.302970528,123.843779947598,303.336105261598,179.492325314,81.3785413112438,73.0209174814318,8.357623829812,126.382411849603,71.2881278700096,74.4892152090528,55.0942839795934,7.1280304136708,54.075,31.6975155279503,9.525,13.4287879330683,0.354,0.354,0.354,0,8.238584508663
"BtoA",2,75,0,117,"drv23",98.0301930701251,101.225448243391,99.0348617530617,83.8074096359347,12.2537458799591,-3.81048683708333,26874.7351803706,"worked_1",26980.0632422727,27137.173060485,105.328061902099,262.437880114401,157.109818212302,101.314403161584,71.8156846265942,29.4987185349898,126.382411849603,68.1106766189064,70.9560224302363,58.2717352306966,30.2694258131547,41.85,18.9144230769231,0.15,13.6364132541958,69.384,7.42265384615385,0.354,18.0567614756656,27.0741706398888
"BtoA",3,75,-2,117,"drv23",81.4955874247629,87.8966866127933,83.0379780972858,82.3244569238032,6.19048482467935,-2.10228707216667,26184.7189918682,"worked_2",26334.0045700532,26422.9739098307,149.285578184998,238.254917962498,88.9693397775009,87.6367680333817,70.2370145355241,17.3997534978576,126.382411849603,69.7313657020156,72.7705975631473,56.6510461475874,15.126089049646,50.25,17.063474025974,0.15,12.4460017115496,35.754,5.43183116883117,0.177,11.8750646676218,8.7249898616156
"BtoA",4,75,6,111,"drv23",95.9890472765046,90.2643177848398,83.0704340490725,78.6106392654427,8.84406412785679,-1.220525441,25602.248320618,"worked_2",25880.4133104295,25900.3222895499,278.164989811499,298.073968931898,19.9089791203987,73.237663431302,69.7494793828816,3.48818404842039,126.382411849603,68.5885742817005,73.796556670565,57.7938375679025,16.4677611142748,55.575,34.0398387096774,0.15,10.3831346988814,0.354,0.352858064516129,0.177,0.0142169821215742,22.1924906059396
"BtoA",5,100,4,161,"drv23",87.2540506623256,85.1222403506261,78.409560048175,72.9542408424962,7.8546820042408,-0.812628543166667,23674.1345642227,"worked_2",23783.9283328404,23956.1813504711,109.793768617703,282.0467862484,172.253017630697,84.9081189588955,72.68900965604,12.2191093028555,126.382411849603,65.0891042909465,68.7480724539423,61.2933075586565,16.3741678966838,32.4,22.0514492753623,0.15,8.89129116433696,0.354,0.353144927536232,0.177,0.0123023504293674,18.5059782083833
"BtoA",6,100,-2,158,"drv23",97.0056099821422,99.028486240474,98.1837835083273,92.8888827303117,5.08479831770836,-0.261424261083333,23184.5384392865,"worked_1",23184.6293057512,23757.8871021434,0.0908664646995021,573.348662856897,573.257796392198,97.0056099821422,85.5762325193998,11.4293774627424,126.382411849603,88.8478858851273,92.7087782377329,37.5345259644757,6.31970800274109,13.05,6.82397260273973,4.725,1.8741408990759,0.354,0.354,0.354,0,4.2968317444093
"BtoA",7,100,-6,162,"drv23",94.6170807450083,103.31337189153,77.0308459873759,87.8233775568772,10.4766925274815,-5.1144193635,22636.4305784607,"worked_2",22733.1764255728,22846.6249979887,96.7458471121026,210.194419528001,113.448572415899,102.955211083499,70.9442601720036,32.0109509114954,126.382411849603,70.6108394528559,77.1819533806351,55.7715723967471,26.1314185108949,21,9.98443113772455,0.15,7.06616088440716,119.652,12.7673173652695,0.354,31.4279254468482,17.4351273643732
"BtoA",8,100,0,153,"drv23",77.5591572081669,84.7231219644012,87.3603222326658,86.1339854491066,3.78371301737971,-0.478916667833333,22083.7573103165,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,85.2371285466839,85.3950838477902,41.1452833029191,-0.671961883389002,45.225,25.7382352941176,0.15,11.1924684126406,0.354,0.354,0.354,0,-7.83592663962331
"BtoA",9,150,-6,229,"drv23",95.8686694742864,100.77833817881,101.102487023649,88.7221803874228,9.35960740010356,-2.03701085391667,20232.8503584024,"worked_2",20361.2019822835,20527.5000741557,128.351623881099,294.649715753301,166.298091872202,102.481091214613,72.8836401604305,29.5974510541825,126.382411849603,72.0757368465791,72.6829698749438,54.3066750030239,28.0953683038662,21.45,8.17085635359116,0.15,7.68704154631719,43.896,10.0978011049724,0.177,16.8554571714985,23.1856995993426
"BtoA",10,150,0,233,"drv23",98.8184619452544,98.0285845276846,83.7396745215101,88.2856923463921,6.63468769386015,-1.83606968383333,19571.6955353794,"worked_2",19574.2781956447,19787.535289466,2.58266026529964,215.839754086599,213.257093821299,98.8184619452544,79.3792429438506,19.4392190014038,126.382411849603,78.3251436599867,81.9601053188532,48.0572681896163,16.0684792088314,35.925,24.3402631578947,0.075,14.1297508256866,27.966,3.84462631578947,0.354,8.65550612303317,16.8583566264012
"BtoA",11,150,-2,233,"drv23",81.5609356809421,87.0735798492062,90.889184592107,91.1235846212653,3.99391420771095,-0.2013711035,18894.7073932395,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,90.2798931671962,90.9738758400942,36.1025186824068,-3.900295990888,41.85,17.1182320441989,2.625,9.81749284419685,0.354,0.352044198895028,0.177,0.0185540720910592,-9.4129401591521
"BtoA",12,150,4,243,"drv23",88.8152492166784,84.4102604169581,80.2441073965927,78.3047574553733,4.24491301487949,-0.766349288583333,18160.5416040931,"worked_1",18198.7930916781,18545.2177505237,38.2514875849993,384.6761464306,346.424658845601,87.3455790332412,76.1833608719554,11.1622181612858,126.382411849603,74.4244438403578,76.9348474535919,51.9579680092452,7.4754129633662,42.675,29.325,0.225,7.05073532786435,0.354,0.350752293577982,0.177,0.0238095964710908,11.8804017630865
"BtoA",13,200,0,324,"drv23",93.1477358045325,92.7867517688945,71.4028718636448,82.1839180149073,6.84705180226395,-2.91865648466667,16806.7189829833,"worked_2",16845.5880308535,17006.7189829833,38.869047870201,200,161.130952129799,94.4728270863515,71.4028718636448,23.0699552227067,126.382411849603,70.0377975444624,77.9654581508865,56.3446143051406,14.821293618008,36.6,17.7584415584416,0.15,11.7070669922359,50.799,4.03268831168831,0,12.6752225133643,15.182277653646
"BtoA",14,200,4,289,"drv23",90.280839682552,90.4445217811423,89.2404825353288,86.1827909234556,3.12858047007129,-0.129550092416667,15694.090636311,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,83.414462301479,85.8122398184818,42.967949548124,4.6322819626605,38.7,33.7804794520548,28.35,3.04585722154296,0.354,0.351575342465753,0,0.0266954886448569,4.4685998640702
"BtoA",15,200,6,311,"drv23",94.9578475623118,91.8213952412765,84.8038199230345,77.5853402708134,9.00874231116511,-1.00666414525,14174.2663152378,"worked_2",14528.4139037369,14541.7000868325,354.1475884991,367.433771594699,13.286183095599,80.3980778116411,78.7134460600204,1.6846317516207,126.382411849603,71.4412708429188,77.8671785479431,54.9411410066842,13.9542166933334,53.925,40.6138554216868,0.15,14.5149552254478,0.354,0.352578313253012,0.177,0.0158311049086058,17.0906690143687
"BtoA",16,200,-2,291,"drv23",108.555672979972,109.609218335927,107.382911232833,103.793748203288,3.57285939892829,-0.390017394166667,12960.0454559735,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,100.934659430576,102.480207832977,25.447752419027,7.12901050295,19.725,8.36583769633508,0.15,4.98843740219562,0.354,0.346586387434555,0.177,0.0355508771530938,6.075465146995
"BtoA",17,250,0,351,"drv23",80.6508837564112,85.8050967610987,90.0656796418256,92.9582209773377,5.44200722014931,-0.478639631,10671.0060926719,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,90.0656796418256,95.5942784157576,36.3167322077774,-9.7891816546589,71.4,38.8962085308057,0.15,12.9065513941425,0.354,0.345611374407583,0.177,0.0376981831507025,-14.9433946593464
"BtoA",18,250,6,374,"drv23",82.0348747984575,76.3351685153968,66.6793673462351,70.8182279716122,3.98807773783217,-0.91075706125,8932.702686064,"worked_2",9649.59650989415,9671.91589603599,716.893823830151,739.213209971989,22.3193861418385,74.0706055924108,71.7257893594241,2.3448162329867,126.382411849603,65.5053872072049,68.0765526983948,60.8770246423981,8.258615817002,36,29.6763029315961,0.15,6.88635206056517,0.354,0.349964169381107,0.177,0.026463849177291,13.9583221000627
"BtoA",19,250,-4,412,"drv23",82.0000406516452,86.6713464985329,91.864278832621,93.889958251986,4.74425640747924,-0.150972792916667,7258.13185031825,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,91.864278832621,97.9792809452103,34.518133016982,-11.3079344466774,40.425,11.3009375,0.15,9.64961066790275,0.354,0.354,0.354,0,-15.9792402935651
"BtoA",20,250,2,387,"drv23",96.1859566679486,93.1766267073467,90.0221461044305,85.1734576299024,5.56294464906426,-0.256345410583333,6104.04919260302,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,126.382411849603,80.5403847574139,84.9489904497405,45.8420270921891,8.22763625760619,37.275,30.1420588235294,15.15,7.01783920468583,0.354,0.351917647058824,0.177,0.0191226121033312,11.2369662182081
"BtoA",21,300,0,449,"drv23",126.326802394843,119.542418886591,106.2799106285,103.761784090246,8.56236104290432,-1.49813913916667,5324.17178195761,"worked_1",5324.71063821109,5850.33294163621,0.538856253479935,526.161159678601,525.622303425121,126.326802394843,99.0962454955301,27.2305568993129,126.382411849603,98.0018597878061,101.353593229482,28.3805520617969,18.188825657109,20.85,12.2807242990654,0.15,5.56521720582811,19.824,2.38040186915888,0,5.79491167016142,24.973209165361
"BtoA",22,300,-2,496,"drv23",94.5692026634618,100.729481787069,106.110129625609,112.750258875024,8.37419348753473,-0.358011025916667,4089.79447419952,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,106.110129625609,106.110129625609,116.406474335355,0,-15.676992548286,49.95,35.9510273972603,0.15,10.5273614979888,0.354,0.352383561643836,0.177,0.0168759343366099,-21.8372716718932
"BtoA",23,50,4,79,"drv23",74.7924475115561,70.4660103102472,64.9894021133139,62.2258216113186,6.7309858722229,-0.791853886916667,3073.37339915599,"worked_1",3074.28435074571,3359.15251316745,0.910951589720298,285.77911401146,284.86816242174,74.7924475115561,56.5315457940709,18.2609017174852,77.1745737227305,55.5566419464609,57.5908187807944,21.6179317762696,12.8751915294528,65.25,28.4910810810811,0.15,17.1979721510276,0.354,0.354,0.354,0,17.2016287307617
"BtoA",24,50,-2,85,"drv23",72.2054901935068,69.5942020378143,63.4954050233861,66.2717884343392,4.75507608890804,-2.43008721433333,2133.17170850582,"worked_2",2278.86663045144,2336.64962863957,145.69492194562,203.47792013375,57.78299818813,71.6956644433838,61.8408609548848,9.854803488499,77.1745737227305,58.3923223863795,59.786862824162,18.782251336351,9.8073392136523,19.675,9.62923728813559,0.15,7.42623583973413,44.25,2.864,0.0295,9.41442148095265,12.4186273693448
"BtoA",25,50,-6,82,"drv23",70.4119576669646,76.6089865692043,54.8706637012316,65.1824886945918,7.24395635533054,-2.26477825875,1494.46112615634,"worked_2",1553.64162817255,1673.65200894873,59.1805020162101,179.19088279239,120.01038077618,74.7233711170924,53.408256182562,21.3151149345304,77.1745737227305,54.8706637012316,57.9639642972406,22.3039100214989,18.6450222719637,19.8875,4.16948924731183,0.075,4.91608225497922,49.56,8.2895,0.354,17.2657330950096,12.447993369724
"BtoA",26,50,0,81,"drv23",67.5678422310804,71.1195987049817,65.1989746765862,61.0845343966148,7.48129991607268,-3.62067063158333,938.28151862967,"worked_2",1044.69272982392,1164.62051915945,106.41121119425,226.33900052978,119.92778933553,71.5859770334094,45.560272165826,26.0257048675834,71.704268766092,44.7775125468974,48.2963803917074,26.9267562191946,22.8232183132743,31.8,16.0647540983607,0.15,13.1767365014752,67.2305,6.07506557377049,0.354,17.4120567031307,19.271461839373
"BtoA",1,75,4,126,"drv25",60.6763955062703,59.1510334386225,59.0669539355566,57.8101304292033,1.99255160627191,-0.23007238275,27676.03683871,"less_than_5",NA,NA,NA,NA,NA,NA,NA,NA,90.8215547691762,55.6764205320136,56.8208055775933,35.1451342371626,2.3302278610292,24.225,17.8932558139535,14.85,1.99841376457438,0.354,0.353176744186046,0.177,0.0120712998086274,3.85558992867701
"BtoA",2,75,0,117,"drv25",82.600963837558,83.8670469506821,81.4954666204126,70.3098195958463,10.3060637216571,-0.84986034325,27048.7821917763,"worked_1",27153.7950978037,27394.0371080807,105.012906027401,345.254916304402,240.242010277001,83.9214237549636,62.3110850447062,21.6103387102574,90.8215547691762,61.9172272223157,69.6337605446422,28.9043275468605,14.2332864060399,17.775,6.56694915254237,0.15,6.09883693389678,0.354,0.351,0.177,0.0229121345380763,12.9672032929158
"BtoA",3,75,-2,117,"drv25",70.4095399367358,80.8040304140227,75.4958830781708,73.7379319678671,3.97671243029333,-0.603591831416667,26355.8700648509,"worked_2",26459.3901583976,26629.8708758322,103.5200935467,274.000810981299,170.480717434599,81.000624240292,67.8675356068524,13.1330886334396,90.8215547691762,67.6647225923693,67.9795300924471,23.1568321768069,12.8245003215756,28.2,8.4140350877193,0.15,7.57347541085079,0.354,0.354,0.354,0,2.43000984428869
