"long_acc","lat_acc","SWP_deg","R","G","points","V_kmph","Pedal_acc","Pedal_brk","D_m_ori","Time","points_cal"
0.0914418332736691,-5.94203387442344e-08,0,0,0,0,0.566939996996995,0.15,70.564,0.00707259698097571,0.1,0
-0.0312961451855405,0.0002970752639415,2.72954084286417,0,0,0,0.615417308686065,0.15,0.354,0.0254430933283692,0.2,0
-0.0133429548821843,-9.46963594633553e-05,2.72954084286417,0,0,0,0.319971812335636,0.15,0.354,0.0384565656084185,0.3,0
-0.0139055009970422,-0.00018413286055336,2.70738699885698,0,0,0,0.0691990573910192,0.15,0.354,0.0427937595224913,0.4,0
-0.00876013468106103,-0.000112902468979203,2.60769457631585,0,0,0,0.178478684562957,0.15,0.354,0.0461423923371681,0.5,0
-0.00162272617684559,3.1666649725592e-05,2.05107858307063,0,0,0,0.192941962420467,0.15,0.177,0.0516172482413145,0.6,0
0.00206808400848328,8.07344430583154e-05,1.54061667163109,0,0,0,0.12084519706432,0.15,0.354,0.0559939125089092,0.7,0
0.00323776266869952,3.13877273587733e-05,1.31907803590253,0,0,0,0.0378683099510547,0.15,0.354,0.0580567062587738,0.8,0
0.00210260807283577,-2.3856687926378e-05,1.30430878877744,0,0,0,0.0239012477001663,0.15,0.354,0.0586642432794632,0.9,0
0.000409359379298972,-2.58709305076756e-05,1.64215525673298,0,0,0,0.044597210761821,0.15,0.3835,0.0596993124679225,1,0
-0.0105585212561024,-9.20463776383765e-06,2.20523257881678,0,0,0,0.0401841157980356,0.15,3.127,0.0609144851161106,1.1,0
-0.0334918641806212,-1.65921187146159e-05,2.74800236174987,0,0,0,0.0227671982484859,0.15,9.8235,0.0617940854580728,1.2,0
0.0289724205031357,5.83291663025595e-05,2.8440024591695,0,0,0,0.00815040561322425,0.15,11.7115,0.0621234271266225,1.3,0
-0.0230595047141232,-7.47231970170106e-05,2.83200251813991,0,0,0,0.0227057797035122,0.15,11.8,0.0625798525013047,1.4,0
0.00347085845354676,7.16477762017514e-06,2.8449255315564,0,0,0,0.0224223423226998,0.15,6.8735,0.0632470335736266,1.5,0
0.0175895737573662,3.61910230703612e-05,2.84677167633018,0,0,0,0.00935862600713245,0.15,0.354,0.063682524807953,1.6,0
0.000649659545553221,1.08284166311884e-05,2.8440024591695,0,0,0,0.00697002020097075,0.1375,0.354,0.0638615071266522,1.7,0
9.38950708995434e-05,3.62744515734967e-06,2.8440024591695,0,0,0,0.0110886386964522,0.0875,0.354,0.0641282145087979,1.8,0
-0.000456249328487762,-8.14652027907604e-06,2.84584860394329,0,0,0,0.00985652633728835,0.15,0.3245,0.0644284482066746,1.9,0
-0.000743638296973857,-8.85634258271009e-06,2.84123324200883,0,0,0,0.0059631221347599,0.15,0.177,0.0646445694830751,2,0
-0.000762907373370539,-5.16576000888391e-07,2.84475770021332,0,0,0,0.00406186391444346,0.15,0,0.0647682194717073,2.1,0
-0.000540281673461878,4.94099049189155e-06,2.84677167633018,0,0,0,0.00470636555547609,0.15,0.177,0.064884587871514,2.2,0
-0.000290459843927516,1.44133603110051e-06,2.8500024296843,0,0,0,0.00473472482509016,0.15,0.354,0.065018516791884,2.3,0
-0.00017085435579091,-2.48022686619653e-06,2.85231011065153,0,0,0,0.00401502649183586,0.15,0.354,0.0651396832786153,2.4,0
-0.000153936394323175,-2.10324135744941e-06,2.85277168241891,0,0,0,0.00350768268524068,0.15,0.354,0.0652424339908735,2.5,0
-0.000198990160007676,-2.90759077894653e-07,2.84169477820227,0,0,0,0.00341318001156417,0.15,0.354,0.0653378811001386,2.6,0
-0.000239298865980992,8.96465371884327e-07,2.84123324200883,0,0,0,0.00338870765937753,0.15,0,0.0654324768002459,2.7,0
-0.000275946268731623,-4.69142373518037e-08,2.82461788568389,0,0,0,0.00327010196434149,0.15,0.354,0.0655250235750555,2.8,0
-0.000287586881899983,-1.50666874755621e-06,2.82046395322108,0,0,0,0.00311694964546826,0.15,0.354,0.0656135164167294,2.9,0
-0.000278614231663675,-1.3063478775714e-06,2.82461793904478,0,0,0,0.0030019392039028,0.15,0.354,0.0656982629295633,3,0
-0.000250698121256737,-1.28536796890886e-07,2.82461793904478,0,0,0,0.00291680198158097,0.15,0.354,0.0657803423840571,3.1,0
-0.000226506088222272,1.27155822519145e-07,2.82461793904478,0,0,0,0.00283275984612728,0.15,0.354,0.0658601086155352,3.2,0
-0.000212609023989101,-3.10697634576419e-07,2.82046395322108,0,0,0,0.00274889929479089,0.15,0.354,0.0659375247084068,3.3,0
-0.000207838169172555,-2.65401243121076e-06,2.50569452616838,0,0,0,0.00267067655697926,0.15,0.354,0.0660126931733376,3.4,0
-0.000205073260266688,-2.11639113479918e-06,1.78338616791479,0,0,0,0.00259652145816644,0.15,0.354,0.0660857563492036,3.5,0
-0.000203090515927566,-2.75760058492954e-07,2.01969408634238,0,0,0,0.00252368718028664,0.15,0.354,0.0661567864244706,3.6,0
-0.000200757860303865,-7.03612559857081e-07,1.95554018192713,0,0,0,0.00245086217177465,0.15,0,0.0662257919517291,3.7,0
-0.000196585840858952,2.67042166955511e-06,2.42723278631272,0,0,0,0.00237926935510564,0.15,0.354,0.0662927898327723,3.8,0
-0.000190228972942124,9.33117880447931e-07,3.00323315738694,0,0,0,0.00231007397521418,0.15,0.354,0.0663578332055225,3.9,0
-0.000182771063193444,3.37357584314766e-07,3.137541061241,0,0,0,0.00224362767493712,0.15,0.354,0.0664209961636237,4,0
-0.000176332187669394,-2.92864847964245e-07,3.15507957888766,0,0,0,0.00217950959245346,0.15,0.177,0.0664823495265092,4.1,0
