"long_acc","lat_acc","SWP_deg","R","G","points","V_kmph","Pedal_acc","Pedal_brk","D_m_ori","Time","points_cal"
0.0155292069666667,0.00413615531666667,2.20154028692477,0,0,0,0.298060316278203,0.15,0.354,0.0270570120915465,0.5,0
0.01905302885,0.000248076266666667,2.64184834430973,0,0,0,0.0979389776868875,0.15,0.354,0.0496395513367462,1,0
0.01353288055,0.000221017633333333,2.64184834430973,0,0,0,0.0841280261129343,0.15,0.354,0.060742841098538,1.5,0
0.0138618563833333,8.343615e-05,2.64184834430973,0,0,0,0.107025576973086,0.15,0.354,0.0739610856893248,2,0
0.0123600552,1.08185833333333e-05,2.64184834430973,0,0,0,0.130187903525284,0.1475,0.354,0.0904857232544536,2.5,0
0.0112405898666667,0.000155307166666667,2.64184834430973,0,0,0,0.151317844867449,0.1375,0.354,0.110079911355402,3,0
0.0100269837833333,0.00011060795,2.64184834430973,0,0,0,0.170348891946288,0.15,0.354,0.132465772442041,3.5,0
0.00902249193333333,-0.000197828866666667,2.64110988512187,0,0,0,0.187397333334835,0.15,0.354,0.157353363716381,4,0
0.00794267461666667,2.67176333333333e-05,2.64110988512187,0,0,0,0.202495318009462,0.15,0.354,0.184466578527845,4.5,0
0.0068944545,0.000287154116666667,2.65754074911112,0,0,0,0.215782724268012,0.15,0.354,0.213547689282063,5,0
0.0061757533,-0.000154072233333333,3.00459845237603,0,0,0,0.227471678341872,0.15,0.354,0.244360254863185,5.5,0
0.00545564115,0.000252822233333333,3.50621838368469,0,0,0,0.237785550818052,0.15,0.354,0.276696757203857,6,0
0.00477741145,3.83281333333333e-05,4.27144987410833,0,0,0,0.24685290195512,0.15,0.354,0.31037569735167,6.5,0
0.00427411168333333,0.000528665816666667,6.73403647325081,0,0,0,0.25506347472431,0.15,0.354,0.345249035398657,7,0
0.00398343166666667,7.00180166666666e-05,7.35434457456256,0,0,0,0.262534697131487,1.22,0.354,0.381212799443141,7.5,0
0.00344356418333333,-2.06771333333333e-05,7.37852944719075,0,0,0,0.269029100126425,2.095,0.354,0.418143782156311,8,0
0.0026935143,-0.0007071592,4.65065012048039,0,0,0,0.274519012446863,1.16,0.354,0.45591131069957,8.5,0
0.001088221,-0.00140214288333333,-6.32714373231389,0,0,0,0.277805030741252,2.6425,0.354,0.494304861756589,9,0
0.300394667066667,-0.002574112,-12.326779514195,0,0,0,0.427329081843879,7.0625,0.3481,0.537153937403427,9.5,0
2.6442692037,-0.03238298355,-16.6883500838747,0,0,0,2.85126529354396,7.5475,0.3245,0.714995550804127,10,0
1.39260663,-0.0333742154,-17.2436447524979,0,0,0,7.02617991294561,8.2225,0.354,1.43847504398745,10.5,0
1.51731584211667,-0.0328046576166667,-15.1187203626189,0,0,0,9.56481159098267,11.015,0.354,2.58799723249926,11,0
1.52306962288333,0.00140623723333333,-7.95729916952881,0,0,0,12.3200493545102,10.935,0.354,4.11104286247602,11.5,0
1.40781223923333,0.0937970535666667,3.97754178234588,0,0,0,14.9767223569071,10.905,0.354,6.01221287768127,12,0
1.2287471524,-0.0302619788833333,-0.846646831699872,0,0,0,17.3248575898858,10.9625,0.354,8.26185887968004,12.5,0
1.12242514586667,-0.0861778740833333,-7.57625257656155,0,0,0,19.4155907905222,11.1275,0.354,10.817837978731,13,0
0.918366110033333,-0.00871556588333333,-3.65501841806219,0,0,0,21.2650757583728,10.245,0.354,13.6497734847746,13.5,0
-0.1058995978,0.0525870546,1.67704757463577,0,0,0,22.0152187099949,1.49,0.354,16.6799316290703,14,0
-0.242731058716667,0.0620777233666667,3.28781817359999,0,0,0,21.561008280954,0.3225,0.354,19.7053526126874,14.5,0
-0.2005204202,0.0653377929166667,4.15015738527306,0,0,0,21.1066804397359,3.545,0.354,22.6676225489243,15,0
0.9298818538,0.0200651228,1.46547820180227,0,0,0,21.8997548447305,8.755,0.354,25.6289441014818,15.5,0
0.7957646964,0.125071433516667,5.30492754114955,0,0,0,23.4578982858653,11.1975,0.354,28.785585800192,16,0
0.796615742716667,0.105133196816667,5.5657892767675,0,0,0,24.8838138970705,12.1675,0.354,32.1441092117711,16.5,0
0.789149348866667,0.137740741116667,5.97028202916358,0,0,0,26.3229982004626,13.0925,0.354,35.7020928698154,17,0
0.739861460733333,-0.0153664775,-0.335446476465739,0,0,0,27.7027635816912,11.88,0.354,39.4564311539512,17.5,0
0.558678658683333,-0.106496303783333,-4.91815790857496,0,0,0,28.8680760424798,9.3275,0.354,43.3903280439208,18,0
0.464055508,-0.21222678635,-9.16339225042097,0,0,0,29.7689527188607,8.7525,0.354,47.4651609542148,18.5,0
0.3657214706,-0.150940082716667,-6.28394369029695,0,0,0,30.5170045174664,7.875,0.354,51.6547438752857,19,0
0.306352578866667,0.329728605666667,11.4099788190057,0,0,0,31.1092692837528,7.405,0.354,55.9361313149608,19.5,0
0.2922870703,0.378207079266667,13.1915191154797,0,0,0,31.6458629275734,7.2525,0.354,60.2948744003431,20,0
0.158695353466667,-0.352683769116667,-11.8506559570154,0,0,0,32.0447848973104,5.7575,0.354,64.7214673034454,20.5,0
0.260480597066667,-0.334173689983333,-11.5458558137758,0,0,0,32.4272121036915,6.9325,0.354,69.1966783648119,21,0
0.270623199466667,0.0821409620166667,2.5083713820072,0,0,0,32.9052445114815,7.1225,0.354,73.7340944942562,21.5,0
0.304822852016667,0.10252515025,3.59501837222553,0,0,0,33.4328262476114,7.62,0.354,78.3407580930251,22,0
0.29146890305,0.09648020535,2.90732557208293,0,0,0,33.9652169365729,7.8225,0.354,83.0221260548998,22.5,0
0.28610992685,-0.163851302366667,-5.85065112315738,0,0,0,34.4889692806704,7.9925,0.354,87.7765731141109,23,0
0.267263996416667,-0.5417952464,-16.7431527716857,0,0,0,34.987299280906,7.9525,0.354,92.6022449577739,23.5,0
0.262800038733333,-0.385225142366667,-10.9576709010406,0,0,0,35.4687891732412,7.9925,0.354,97.4956817430162,24,0
0.2567035365,0.0821176101333333,3.01957180408647,0,0,0,35.9310966370284,8.0575,0.354,102.454667915706,24.5,0
0.25672354155,0.19767168555,6.44289774477255,0,0,0,36.3982992564224,8.145,0.354,107.478103041068,25,0
0.2418019263,0.3327143544,9.86345454562817,0,0,0,36.8449255113649,8.1,0.354,112.565266596416,25.5,0
0.23817202235,0.175547117133333,4.96431180262224,0,0,0,37.2753077863607,8.175,0.354,117.713058995171,26,0
0.226591577333333,0.0704264088833333,1.75624763575132,0,0,0,37.6932735594077,8.13,0.3186,122.919986858835,26.5,0
0.220035473433333,-0.05555927505,-0.980308553948797,0,0,0,38.0961904915445,8.13,0.3186,128.183723077573,27,0
0.212518787516667,-0.0447188316333333,-1.32231369242963,0,0,0,38.4848932736354,8.1125,0.3186,133.502430005663,27.5,0
0.200887569033333,-0.0200312461333333,0.340431056885208,0,0,0,38.852590000003,8.0675,0.354,138.873809029458,28,0
0.16300662205,0.0330212320333333,1.05692399071808,0,0,0,39.1833942800057,7.5725,0.354,144.294205546427,28.5,0
0.20544551915,-0.0667681669166667,-1.75560621086775,0,0,0,39.4992506842216,8.3375,0.354,149.757532875328,29,0
0.210493388666667,0.00882728985,1.63938602045461,0,0,0,39.8913601228336,8.4175,0.354,155.271288168254,29.5,0
0.230336631,0.11419296205,3.67348008397022,0,0,0,40.2805282879097,8.835,0.354,160.838752943976,30,0
0.272805510533333,0.0605781484666667,2.09732488453299,0,0,0,40.7425875741114,9.51,0.354,166.46497605288,30.5,0
0.328294439666667,-0.00533116495,0.76587756104393,0,0,0,41.2619487215394,10.61,0.354,172.15912352311,31,0
0.423669748533333,0.0184435391333333,1.43870896170411,0,0,0,41.9736674093299,12.035,0.354,177.938421650802,31.5,0
0.406180894466667,0.0131633005,1.08637018261454,0,0,0,42.7222843152951,11.96,0.3186,183.821186091023,32,0
0.377185716716667,-0.107475581583333,-2.17726341247585,0,0,0,43.4285990017668,11.735,0.354,189.805438630059,32.5,0
0.3893983939,-0.0404834240333333,1.08664709048603,0,0,0,44.0974352371569,12.195,0.354,195.883948667577,33,0
0.364053797933333,0.0851599382833333,2.8615651160718,0,0,0,44.798071600804,11.86,0.354,202.05874505005,33.5,0
0.29952386655,0.0484158018666667,1.97732477949064,0,0,0,45.3931697347511,11.135,0.354,208.324016508251,34,0
0.249624347816667,0.0486833521333333,2.47126355953514,0,0,0,45.8791815365577,10.195,0.354,214.663751083801,34.5,0
-0.339681744183333,0.0894167910666667,2.62190989467117,0,0,0,45.7475855403312,0.335,0.354,221.039513279612,35,0
-0.331100208633333,0.09047449515,2.39667888553249,0,0,0,45.1387608045143,0.305,0.354,227.349748769491,35.5,0
-0.0570364456333333,-0.137044297416667,-4.18172653274297,0,0,0,44.6862163243945,3.7825,0.354,233.580498071169,36,0
0.152662389633333,-0.37397542575,-6.31698997386674,0,0,0,44.8598414885861,9.0675,0.354,239.795077591611,36.5,0
0.2904903885,0.173084311933333,7.23692918076515,0,0,0,45.3212184495891,11.245,0.354,246.055855008039,37,0
0.354598233366667,0.553871564133333,11.6773022596838,0,0,0,45.8940446898342,14.2975,0.354,252.389574880354,37.5,0
0.53379754055,0.01870021635,-1.72181688826359,0,0,0,46.7166003871786,21.2,0.354,258.817937526215,38,0
0.5404398072,-0.42361067325,-9.07856157837274,0,0,0,47.6929359793209,21.2525,0.354,265.375332354839,38.5,0
0.527916126933333,-0.435166495266667,-6.86769803411648,0,0,0,48.6613483563749,19.8325,0.354,272.068030950941,39,0
0.500203269383333,0.0052978104,2.7793869572414,0,0,0,49.5813653075791,18.685,0.354,278.892093618449,39.5,0
0.51638884295,0.23482707705,4.97095810720049,0,0,0,50.484417673238,19.5375,0.354,285.841678559424,40,0
0.50484889935,0.06376243565,1.70122243481804,0,0,0,51.4092599526233,18.935,0.354,292.919029903386,40.5,0
0.501193672883333,0.0160914735166667,1.63790908202534,0,0,0,52.3188708856134,18.7275,0.354,300.123539007912,41,0
0.5074388496,0.0685548037166667,2.5769560197225,0,0,0,53.2248173123491,18.8775,0.354,307.453776670805,41.5,0
0.50105229635,0.0816167645,2.52581756721915,0,0,0,54.1346207033297,18.735,0.354,314.910516217218,42,0
0.518935170066667,0.03049742535,1.46824737696517,0,0,0,55.053657915357,19.2125,0.354,322.49362492308,42.5,0
0.514119652866667,-0.0409627339,0.350769523712515,0,0,0,55.9878706634913,19.0325,0.354,330.2061519629,43,0
0.502382144933333,-0.0242017474,0.991293146782362,0,0,0,56.8998705343016,18.7,0.354,338.046894304512,43.5,0
0.491826776,-0.0103749496166667,0.863354585416939,0,0,0,57.797718657943,18.48,0.354,346.013073203516,44,0
0.383658659466667,0.0343714041166667,1.61529365862509,0,0,0,58.5794013824672,16.2175,0.354,354.098239587494,44.5,0
-0.0432344995166667,0.04488696665,1.41295507529627,0,0,0,58.9815943439798,6.265,0.354,362.272708163008,45,0
-0.351988908383333,0.0184525960666667,0.425723417759797,0,0,0,58.4600924694925,0.685,0.354,370.432963900054,45.5,0
-0.0556055968666667,-0.16818340485,-2.64757142688893,0,0,0,58.063703986609,5.55,0.354,378.517302872657,46,0
