"long_acc","lat_acc","SWP_deg","R","G","points","V_kmph","Pedal_acc","Pedal_brk","D_m_ori","Time","points_cal"
0.0172902794392167,0.00219194303810306,2.40461744524341,0,0,0,0.197997656113089,0.15,0.354,0.0383480101312973,1,0
0.0136943574573071,0.000151310593962645,2.60344836863089,0,0,0,0.0955689562967041,0.15,0.354,0.0673505754450887,2,0
0.0117902776705756,5.2287757538914e-05,2.55877139483314,0,0,0,0.140555450164465,0.142436974789916,0.354,0.10010591833884,3,0
0.00955851482365427,-8.19604674830405e-06,2.5388790478463,0,0,0,0.178539703878313,0.135,0.354,0.144479026413601,4,0
0.00742900670265836,0.000114330830686135,2.52267904030022,0,0,0,0.20883708740278,0.15,0.354,0.198488298957638,5,0
0.00576111225218535,1.51257168975902e-05,2.51072518352081,0,0,0,0.232265827038761,0.15,0.354,0.259922767972214,6,0
0.0042369462616685,2.45244783306272e-05,2.46743281821371,0,0,0,0.250082809858156,0.15,0.354,0.327053485399981,7,0
0.00333500830314267,-7.31707843335332e-05,2.42515585743395,0,0,0,0.263523567089662,0.135,0.3363,0.398493166886359,8,0
0.0024001810187952,7.4077176627031e-05,2.38034040668021,0,0,0,0.273566907312793,0.15,0.354,0.473167564645792,9,0
0.00180185563012221,6.60757478714887e-06,2.31484802240221,0,0,0,0.281088047742654,0.15,0.354,0.550262074752521,10,0
0.00126087423680474,3.49234209063085e-05,2.27824797814619,0,0,0,0.2867043609545,0.1425,0.354,0.629166662088363,11,0
0.0011516586945548,2.23492172769717e-05,2.2799095084426,0,0,0,0.290984442332694,0.15,0.354,0.709433400928561,12,0
0.000727387870149591,-7.30466787027848e-05,2.32232495853954,0,0,0,0.294244256002626,0.1425,0.3363,0.790737728237049,13,0
0.000734529816178976,-5.45982985967416e-05,2.34383269812202,0,0,0,0.296818261118703,0.15,0.354,0.872846348068185,14,0
0.000438782984855805,0.000264669078590381,2.26943269199097,0,0,0,0.298827081214491,0.15,0.354,0.955587988726508,15,0
