"long_acc","lat_acc","SWP_deg","R","G","points","V_kmph","Pedal_acc","Pedal_brk","D_m_ori","Time","points_cal"
0.00284610605245407,4.0201912327139e-06,3.75840342978025,0,0,0,0.23277979792974,0.1425,0.354,0.0476246223289877,1,0
-0.000796768807415458,-1.30615291725352e-06,4.17600381086694,0,0,0,0.0152013289386553,0.69625,0.3186,0.0673635722059029,2,0
-0.000430215129341047,-7.64173327077418e-07,4.17600381086694,0,0,0,0.00731558410999729,1.43697478991597,0.354,0.0699347314177112,3,0
-0.000336387538922413,-8.96842127118894e-07,4.17600381086694,0,0,0,0.00596263943072104,1.005,0.354,0.0717616728148514,4,0
-0.000273777098252938,-7.78525833961501e-07,4.17600381086694,0,0,0,0.00487383788605014,0.6375,0.354,0.0732603647166976,5,0
-0.000223348029459764,-6.41304451544606e-07,4.17600381086694,0,0,0,0.00398610030812815,0.54,0.354,0.0744857046998576,6,0
-0.0001823531121923,-5.22428986490007e-07,4.17669611515711,0,0,0,0.00326164325085282,0.6,0.354,0.0754880989421709,7,0
-0.000148997820035302,-4.3176200627737e-07,4.177619187544,0,0,0,0.00266992950253734,1.2225,0.354,0.0763084788590054,8,0
-0.000121822276577236,-1.78987056974211e-06,3.13278737043335,0,0,0,0.00218628506771177,3.0075,0.354,0.0769801407736679,9,0
0.0329600152242255,-0.00016103325569539,-10.5892704806489,0,0,0,0.0769522305606458,4.1475,0.354,0.0841378151152056,10,0
-0.00760380862904216,0.000186200396433148,-2.17329417909786,0,0,0,0.105525103163103,2.8125,0.354,0.114044711141712,11,0
0.155241983077349,0.000161985611425112,2.08615559257286,0,0,0,0.160799569065999,2.9175,0.354,0.142108792367675,12,0
1.61037802642345,-0.0581769465127592,-18.1829691779899,0,0,0,3.86833219241095,2.9475,0.2478,0.558646215552135,13,0
0.545939994914561,-0.0157598205842888,-26.7994839396848,0,0,0,7.38629648845283,3.78,0.354,2.23570791840401,14,0
0.7047588055446,0.00337069722500865,-2.50746039814233,0,0,0,9.74585781353093,4.95,0.354,4.60430833508041,15,0
0.420199248373039,0.00734181867478096,1.08693122164244,0,0,0,12.0088344225621,3.84,0.354,7.65598796238281,16,0
1.00165484624846,0.0147952560096974,3.59700310324275,0,0,0,14.1696531919009,8.25,0.354,11.2364759446118,17,0
0.94889281945683,-0.016468826047639,-3.6383146459907,0,0,0,17.9099187409033,9.29752066115702,0.354,15.7278922897857,18,0
0.00754571367976278,0.10364154323864,8.14699149436782,0,0,0,19.9298104713457,3.50375,0.354,21.0946577421646,19,0
-0.304800549458002,0.088999675552682,8.24871462635661,0,0,0,18.9822874186668,0.94125,0.354,26.5141457726811,20,0
0.172825006329284,0.0376897518228847,5.18963504528157,0,0,0,18.5348429590099,3.2275,0.354,31.6753046580066,21,0
0.332403321605393,0.0981734400712822,7.43696006645035,0,0,0,19.7002930165496,5.6425,0.354,36.9829833145156,22,0
0.542399754227533,0.0196913417089181,2.45809278899206,0,0,0,21.1021118909385,8.88125,0.354,42.6335705359016,23,0
0.810576022237639,0.00141432754239379,0.256246369008568,0,0,0,23.7561208900321,13.92125,0.354,48.8438900983398,24,0
0.446200255011304,-0.0657215641703868,-3.24184886505991,0,0,0,26.262200181182,8.34375,0.354,55.8263670516995,25,0
-0.300442141056683,0.038181577123504,1.65304755625506,0,0,0,26.2067327274578,2.45375,0.3186,63.1756582295492,26,0
-0.297709783310994,-0.118805317363198,-5.03206582844638,0,0,0,25.0976688669271,3.0775,0.354,70.2996644865851,27,0
0.0817921835935118,-0.386647019421284,-21.7261110746033,0,0,0,24.818371616576,2.63875,0.354,77.1959363184636,28,0
-0.075334420713304,-0.356278937307136,-21.1823253606487,0,0,0,24.7858635416201,2.2725,0.354,84.1021988747322,29,0
-0.0350530419004876,-0.221776233405678,-13.8777248991756,0,0,0,24.5682224498449,3.13125,0.354,90.9534870487846,30,0
0.0211954396001945,0.189848359903936,9.17196248878243,0,0,0,24.5460285551014,3.85,0.354,97.7714017479829,31,0
0.200496809793293,0.109239923045816,7.30408306353431,0,0,0,25.0142399722671,6.65125,0.354,104.638661363914,32,0
0.287095592450507,0.249454142265592,13.4659038199462,0,0,0,25.7848961741788,8.46125,0.354,111.686480213668,33,0
0.240054043097067,0.327593443661523,17.391153053233,0,0,0,26.9383059910598,7.3275,0.354,119.016021623891,34,0
0.122315441139313,0.171685082158126,9.63181516368445,0,0,0,27.4422670199628,5.60375,0.354,126.579767548678,35,0
0.367948598644027,0.13403822212455,7.29568305145269,0,0,0,28.3435943718709,10.76375,0.354,134.307026193353,36,0
0.363558635878367,-0.0807913791670543,-1.90200161551956,0,0,0,29.6961672244533,9.7725,0.3363,142.370863312795,37,0
0.0414845114857166,-0.143276280952734,-4.43327741064387,0,0,0,30.4369756269615,4.52375,0.354,150.753390882785,38,0
0.11897935417326,0.0152750487166333,1.51020130252493,0,0,0,30.6270201001155,5.98375,0.354,159.225552601249,39,0
0.394564202657566,-0.183874603517174,-5.3914198759017,0,0,0,31.6017618094392,12.66375,0.354,167.845490649411,40,0
0.444841917182519,0.151358945730365,6.17589752849199,0,0,0,33.1600724657815,15.80875,0.354,176.839077310106,41,0
0.338563817501218,0.0247609573107126,2.03150941823068,0,0,0,34.692425885728,11.29125,0.354,186.270997079192,42,0
-0.315964194192058,0.0410424394473627,2.09054019975082,0,0,0,34.6346823001447,2.31375,0.354,195.957920352675,43,0
-0.571605457638407,0.0467092078323601,2.31198656203593,0,0,0,33.0076041603624,3.36125,0.354,205.371474405451,44,0
